"Type","NPT4","PCTPELL","PCTFLOAN"
"Private",0.57092361196595,1.10571869382213,0.99007221028854
"Public",-1.34796239855044,0.496555188099117,-0.491689776334989
"Private",-1.73419782683164,1.92854402617933,-1.87905175092595
"Private",0.377071101956949,0.730673998134453,0.87481227050346
"Private",1.62208250152544,0.113327699050982,0.818596533000921
"Private",0.856692405149446,1.79307333610063,1.0784617346636
"Public",-0.136217211933182,0.905240256490899,1.10709994056112
"Public",-0.304418666172557,-0.616304708923223,-0.466233593314971
"Public",-1.114965308643,-0.80132675879581,-1.53468616396071
"Private",0.858028397637448,0.921151243580679,0.595147815380766
"Public",0.157834734675922,0.45882341871478,1.01376060282106
"Private",-0.151447526296398,0.386996676995202,0.937038495663503
"Private",0.632112067916414,-0.809964151787405,0.60115830303827
"Private",-0.270217258479721,0.808410535058808,0.578884142895755
"Private",0.488626474705065,1.20027541709854,0.811171812953416
"Public",-0.440422701451098,1.18845582668899,0.827789043535927
"Private",1.42088203283243,-0.673129662815295,0.966383817756023
"Private",-0.256590135102107,0.357447700971324,0.570752306653249
"Private",-0.345032837807799,0.179699245196922,-0.199650787799786
"Private",3.01044589505648,0.0283175680284422,1.13043477499614
"Private",-1.58336427493628,-0.485834614787026,-1.87905175092595
"Public",-0.859657144185932,-1.73189220373238,-1.84864575454093
"Private",1.97692210633861,-0.610849513349584,0.345535798545592
"Private",1.50117518136131,-0.821329142565819,0.63015006703329
"Private",0.372528727497745,0.192882634499883,0.310887104990568
"Public",-1.06580078508455,0.267891573637418,0.128804684777942
"Public",-1.17855855107186,0.528377162278676,-0.975357253715325
"Public",-1.55464043644425,0.176517047778966,-1.05031157038538
"Private",0.703320467526887,1.58713970319576,1.18064002484117
"Private",0.57119081046355,-0.581300537325707,-0.309607356122363
"Private",1.78988315801841,0.338809116094724,0.836274437875933
"Private",-1.22799027312791,1.75125017003607,1.51616665936891
"Public",0.418754067582593,-0.705406236625992,0.756370307840877
"Private",1.36209836336037,-1.10681771091959,0.415540301850641
"Private",1.9655661701906,-0.701314839945763,-0.0988867300122164
"Private",-0.749571363174618,0.68203183760284,0.668687899660817
"Private",0.562907657037942,1.34665649832451,0.678233968293323
"Public",-1.18630730750227,-1.44367603759179,-1.87905175092595
"Private",-0.871948275075545,-1.02498977731501,-0.783021648675191
"Public",-1.17535216910066,-1.40139827189609,-1.83556410493342
"Private",0.278074058596047,-0.474015024377475,0.610704371670777
"Public",-1.82277412878613,-0.00714120320021044,-1.87905175092595
"Public",-0.865134713386738,-0.0748765482395605,0.192798700425486
"Private",-1.27154362823676,2.11174767752737,-1.87905175092595
"Private",2.40965007320225,-1.47549801177135,0.156382216382961
"Public",-1.23453663631912,0.596567106949163,0.981586815948534
"Private",-1.80273424146611,0.437002636420225,-1.87905175092595
"Private",-0.824253343253895,0.0474107525361788,1.35070146973879
"Private",-1.43787469299293,2.01355415720187,1.35140858593379
"Private",-0.539419744812,0.435184237895678,-0.0762590117722005
"Private",0.993898833667188,0.686123234283069,1.21033890503119
"Private",0.318020233987288,0.876145880098158,0.746824239208371
"Private",0.274466878878443,-0.754502996788743,0.63085718322829
"Private",-0.143030773621989,-0.618577707078906,0.347303589033094
"Public",-1.07381674001255,-0.132156101762769,-1.59832662151076
"Private",0.192436940115158,-0.702224039208036,0.983001048338535
"Public",-0.909623263237184,1.06025873070847,-1.87905175092595
"Public",-1.39004616192248,-1.17137085854098,-1.6644419857433
"Private",0.749813006109336,0.368358092118602,1.24463404048872
"Public",0.103994237409466,-1.56732713726094,-0.612960203777573
"Private",0.413543696879387,-0.572208544702975,0.479180759400685
"Public",-1.15437708703904,-0.83451253186878,-0.684025381375122
"Private",-0.328867328702982,1.22027780086855,0.616714859328281
"Private",-0.12379248179477,-1.34320951911061,-1.17193555592546
"Public",-0.603547384236067,-0.208528839793714,0.181484841305478
"Private",-0.51978065523838,0.271528370686511,0.478120085108184
"Private",1.389753407862,0.580201520228247,1.03143850769607
"Private",0.833713334355823,0.932061634727957,0.582419723870757
"Private",0.497444025125874,0.926606439154318,0.6449995071283
"Private",-0.212502382998061,1.95263780662957,0.821424997780923
"Private",-0.276897220919728,-0.16125047815551,-0.212378879309795
"Private",0.786285601031773,-0.140338895123227,0.424025696190647
"Private",0.824895783935013,1.61259728253941,1.21281381171369
"Private",1.17439141879618,-1.83690471852493,-0.318799866657369
"Private",0.394706202798568,1.63669106298965,1.45535466659886
"Private",0.162377109135127,0.885237872720889,0.833445973095931
"Private",-0.489320026511948,1.16708964402557,1.01376060282106
"Private",0.345675278488917,1.32938171234132,1.38499660519631
"Public",-1.47020571120256,-0.481743218106797,-1.63332887316328
"Private",1.37732867772359,-0.747684002321694,0.394680374098126
"Private",1.72842750357035,-0.423099865690178,0.887186803915968
"Private",1.27565964938668,0.510193177033214,0.901682685913478
"Public",-0.886109795448359,-0.176252265983017,-1.87905175092595
"Private",0.343136892761714,0.76295057194515,0.643231716640799
"Private",1.01754590070481,-0.262626195898967,0.855366575140946
"Private",-0.248707779422899,1.01434416796368,0.11218745419543
"Private",-0.420783611877477,1.92990782507274,-1.87905175092595
"Private",0.535119013287513,-0.0207791921343078,-0.220510715552301
"Private",-1.01383067730129,2.11174767752737,-1.87905175092595
"Public",-1.53005817466503,-0.493108208885211,-1.41376929461563
"Private",1.36022797387717,-1.72643700815874,-0.755797675167672
"Private",3.79119990504449,-2.04147455253639,-1.00611680819785
"Private",1.19082412639859,0.258799581014687,0.637221228983295
"Public",-1.28770913734158,-0.334907537249682,-1.29320598336805
"Private",1.32469057369633,0.71249001288899,0.0754174120554046
"Public",-1.49919674819219,-0.0562379633629609,-1.03652280458287
"Private",0.0995854621990619,-0.453103441345192,-0.266473268227333
"Private",0.00606598803896501,-0.695859644372124,0.761320121205881
"Private",0.354893626656126,1.00707057386549,0.96143400439102
"Public",-1.54515488977944,1.01479876759481,-1.87905175092595
"Private",2.48740483600394,-1.88781987721223,-0.652912268795101
"Private",-0.0913278643363359,0.428819843059767,-0.0571668745071873
"Private",0.775330462630162,-0.207165040900304,-1.38088839154811
"Private",1.05388489637845,0.954337016653649,1.15942653899116
"Private",-0.573086755509635,-0.472651225484065,-1.39432359925312
"Public",0.969049373390363,-0.607212716300492,0.569338074263248
"Private",-0.565204399830427,0.370631090274285,-0.825802178472721
"Private",0.952883864285546,-1.65233726828348,-0.152274002734753
"Private",0.761569740003748,-0.49719960556544,0.337403962303087
"Public",-1.36386070915765,-1.03817316661797,-1.55589964981073
"Private",0.32015782196809,-0.16125047815551,0.577116352408253
"Private",0.243872650903211,-0.145794090696867,0.917239242203489
"Private",0.527904653852306,-0.569935546547292,0.552720843680736
"Private",-1.44789463665294,-0.227167424670314,-1.87905175092595
"Private",-1.08370308442376,-0.669947465397339,-0.971468114642822
"Private",-0.634676009206499,-0.664492269823701,-0.286626079784846
"Private",0.05910488981262,-0.619941505972316,0.670455690148318
"Private",-0.176430585822024,0.313351536751076,0.413418953265639
"Private",2.4541386230527,-1.37684989181472,0.0644571110328971
"Public",-0.79018553480986,0.238797197244677,0.25608559987803
"Public",-0.140759586392387,0.167425055156235,-0.0200432742696613
"Private",-0.937144708490012,1.96854879371935,1.48964980205639
"Public",-0.621716882072885,-0.781324375025801,-0.313142937097365
"Private",-0.286917164579739,0.325625726791763,0.503222710030702
"Public",-0.842556440339514,-0.188071856392568,-1.87905175092595
"Private",-0.897064933849971,2.06674231404485,1.62152697242398
"Public",-1.09332223033737,-0.746320203428284,-0.668468825085112
"Private",0.493970444657071,0.0974167119612018,-0.446434339854958
"Public",-1.16239304196705,-1.94373563184203,-1.55625320790823
"Private",-0.155589103009202,0.400180066298162,-0.0964118233297146
"Private",0.616080158060397,-1.51504817968024,-0.679075568010119
"Public",-0.179904166290828,-1.55368914832684,-0.487447079164986
"Private",1.05121291140245,1.04662074177437,0.247246647440524
"Private",0.428774011242603,1.08026111447848,0.674344829220821
"Public",-0.956383000317232,-1.00271439538931,-1.58029515853824
"Private",-0.121654893813967,-0.428555061263817,-0.00731518275965272
"Private",1.27258686666428,1.18663742816444,1.24428048239122
"Public",-0.904145694036378,-0.903157076170403,0.0623357624478958
"Private",-0.182976949013231,1.42575683414228,1.06325873647109
"Public",-1.15317469379984,-0.507200797450445,-0.75261565229017
"Private",0.600983442945981,0.72840099997877,0.580651933383255
"Private",-0.68370693351615,1.88990305753272,-1.87905175092595
"Private",-0.537148557582398,0.468824610599785,0.378770259710615
"Private",2.14979953428599,-0.774505380558752,0.253610693195528
"Public",-0.79967108147467,1.15845225103397,0.758491656425879
"Private",-1.43106113130412,1.93672681953979,1.52040935653891
"Public",-0.173758600846021,1.04434774361869,1.23862355283121
"Public",-0.818642174804289,-0.02577978807681,-0.897220914167771
"Private",0.497711223623474,1.99991616826778,1.58192846550395
"Public",-0.181507357276429,-1.07454113710889,-0.324810354314873
"Public",-1.05564724217574,0.201974627122614,-0.218035808869799
"Private",0.205262467999971,1.09435370304371,1.43343406455385
"Private",0.252690201324021,0.213794217532166,-0.107725682449722
"Private",0.958628631983952,0.861598691901787,0.911582312643485
"Private",-0.901740907557976,1.28210335070312,0.393973257903126
"Private",-0.728195483366596,-1.38776028296199,-0.981014183275329
"Private",1.25869254478906,0.128329486878489,0.911228754545985
"Public",-0.837479668885109,-0.543114168310235,-1.87905175092595
"Private",1.32896574965794,-0.769959384247386,1.20715688215369
"Private",1.06577522952166,1.49576517733731,1.47091122288887
"Private",-0.221319933418871,0.493827590312297,0.877640735283462
"Public",-0.470081734684728,-0.791780166541942,-0.812366970767712
"Public",-1.53045897241143,0.231978202777629,-1.87905175092595
"Private",-0.313904212837366,-0.395823887821984,-0.182679999119774
"Private",0.757695361788544,0.000586990529111018,0.930320891810998
"Private",1.80925504909443,-1.42049145640383,0.719600265700852
"Public",-1.22972706336232,-0.23171342098168,-0.628163201970084
"Public",-0.837212470387509,-1.82463052848424,-1.87905175092595
"Private",-0.54877169222801,2.08356250039691,-1.87905175092595
"Private",-0.261266108810112,1.1116284890269,0.595854931575766
"Private",-1.88369538623899,1.16481664586988,0.478120085108184
"Private",-0.515238280779175,1.40939124742136,0.173706563160473
"Public",-0.483308060315942,-0.422190666427905,0.0199087907478663
"Private",0.0951766869886573,1.05798573255279,1.19937860400869
"Public",1.04266255947924,0.107872503477343,0.148603938237956
"Public",-1.57975709521868,-1.26092698587489,-1.73798207002335
"Private",1.27592684788428,0.507465579246394,0.963201794878521
"Private",-0.0527176814330959,-0.543114168310235,-0.289454544564849
"Public",-0.23013748383968,-0.90224787690813,0.429682625750651
"Public",-1.49064639626899,-0.436283254993139,-0.405421600544929
"Private",0.615278562567596,1.32256271787428,0.740106635355866
"Private",0.581077154874761,-1.23137800985101,-1.14647937290544
"Private",0.176405030259141,0.283802560727198,0.595854931575766
"Private",1.98894603873062,-1.64551827381643,-0.731048608342655
"Private",-0.185381735491633,0.363357496176099,0.405640675120634
"Private",0.534050219297112,0.359720699127007,1.12265649685113
"Private",-0.940484689710016,1.95445620515412,-1.87905175092595
"Private",0.866712348809457,-0.567207948760473,0.729499892430859
"Private",0.663374292135646,-0.527657780851591,0.850063203678443
"Private",0.704122063019688,-0.688586050273939,-0.379965417524911
"Public",-0.852442784750724,-0.642216887898008,-0.520681540330009
"Private",2.13163003644917,0.79613634501812,1.13998084362864
"Private",0.6186185437876,0.53065016043436,0.898500663035976
"Public",-1.7925806985573,-0.336271336143092,-1.87905175092595
"Private",-0.167880233898815,1.08571631005212,0.361445912933104
"Private",3.79841426447969,-1.54414255607298,0.0835492482979106
"Private",0.450149891050625,-0.215347834260763,0.603633209720772
"Private",1.18494575945139,1.16027064955852,0.94658456429601
"Public",-1.03240097288451,0.179699245196922,-0.288393870272348
"Private",-0.420115615633477,0.620660887399402,-1.87905175092595
"Public",-0.263938093786115,-0.203982843482348,-0.168537675219765
"Private",-0.879429833008352,-0.624942101914818,-1.87905175092595
"Private",3.65586386600995,-1.34502791763516,-0.0663593850421935
"Public",-0.609158552685672,-1.59233011697345,-1.87905175092595
"Private",-0.00622514285064773,-0.922250260678139,-0.095351149037214
"Private",1.27819803511388,0.699761223217166,1.00492165038355
"Private",1.27298766441068,-1.00362359465159,0.48589836325319
"Public",-1.13246681023581,-0.926796256989505,-0.739180444585161
"Private",0.927232808515919,1.12481187832987,1.09083626807611
"Private",0.798309533423786,0.527467963016403,0.0428900670853821
"Private",0.535519811033914,0.710217014733307,1.17003328191616
"Private",1.25909334253546,1.31801672156291,0.589844443918262
"Private",-0.343429646822197,0.105144905690524,-0.0260537619271656
"Private",2.09863102199553,-0.414007873067447,1.26372617775373
"Public",-0.483040861818342,0.495645988836843,0.764148585985883
"Private",1.12202051326652,0.712944612520127,1.00386097609105
"Public",0.175469835517541,-0.923614059571549,-0.072723430797198
"Private",-0.00809553233384966,0.0660493374127784,0.466099109793176
"Private",1.14526678255775,-1.75507678492035,-0.587504020757555
"Public",-0.828127721469099,-0.103061725370028,-0.0652987107496929
"Private",1.22943430930183,-0.781778974656937,-0.540480793790023
"Private",0.446141913586621,-0.16125047815551,0.578884142895755
"Public",-1.04495930227172,-1.27047357812876,-1.0867280544279
"Private",-0.347704822783801,-0.647672083471647,0.12632977809544
"Public",-0.99258839674207,0.163788258107142,0.565448935190745
"Private",-0.0390905580554818,0.361084498020416,0.646413739518301
"Private",0.434385179692209,0.140603676919177,0.530093125440721
"Private",-0.588450669121651,1.08571631005212,0.61494706884078
"Private",0.601117042194781,1.28528554812108,1.04275236681608
"Private",-0.0297386106394721,-1.69188743619236,-1.87905175092595
"Private",2.78653355406745,-1.66052006164394,0.128451126680442
"Private",-0.379367844749434,0.351992505397685,-0.472597639069976
"Private",1.47325293836209,-1.21046642681873,-0.72327033019765
"Private",-0.684642128257751,1.37666007397953,0.693790524583334
"Private",0.401653363736175,-0.660855472774608,0.758138098328379
"Public",-0.678897360559345,-0.695405044740988,-0.0723698726996978
"Public",-0.894927345869168,0.465642413181829,-0.0299429009996683
"Private",-0.598871410528062,0.332899320889949,-0.136717446444742
"Private",0.191768943871157,0.922515042474088,1.19407523254618
"Public",-0.0939998493123387,-0.980439013463621,-0.0819159413322045
"Private",0.258301369773626,-0.261716996636694,-0.331174400069877
"Private",0.987886867471182,-0.712679830724178,-0.238895736622314
"Private",2.04091614651387,0.181517643721469,0.441703601065659
"Private",-0.64536394911051,-1.13545748768119,-1.87905175092595
"Private",1.62261689852064,-1.56869093615435,0.354728309080599
"Private",-1.19365526618628,0.905694856122035,0.906278941180982
"Private",-1.2112903670279,2.01219035830846,-1.87905175092595
"Private",0.304526709858474,0.254253584703321,1.10568570817112
"Private",2.13309962818597,-0.0312349836504494,0.639342577568296
"Public",-0.764267280542633,-0.480379419213387,0.491201734715693
"Public",-1.29305310729358,-0.535385974580913,-0.358398373577396
"Private",1.90558010747933,1.04389314398755,0.847234738898441
"Private",0.619954536275601,0.999796979767307,0.710761313263346
"Private",0.0874279305582493,0.0728683318798268,0.897439988743476
"Private",0.260171759256828,-0.492653609254075,-0.332235074362378
"Private",0.979603714045574,-0.659491673881198,-0.43512048073495
"Private",0.630375277682012,-0.537204373105459,0.138350753410448
"Public",-1.23881181228072,-1.17546225522121,-1.87905175092595
"Public",-0.767072864767436,-0.359455917331058,-0.43547403883245
"Private",0.675131026030058,0.989795787882302,0.99077932648354
"Private",-0.103886193723549,1.12481187832987,0.464684877403175
"Private",-0.215708764969265,-0.934979050349964,0.170878098380471
"Private",0.0331866355453931,0.447913027567503,0.332807707035584
"Private",1.87926105546571,-0.126246306557994,1.28953591887125
"Private",0.166785884345532,-0.466286830648153,1.60915243901147
"Public",-1.78429754513169,0.46291481539501,-1.87905175092595
"Private",0.163178704627928,0.812956531370174,0.73056056672336
"Public",0.680742194479664,-1.7432571945108,-0.417089017762437
"Private",0.592032293276372,-1.2809293696449,0.245832415050523
"Private",-1.02839299542051,0.947063422555464,0.960019772001019
"Public",-1.49144799176179,0.860234893008378,-0.434059806442449
"Public",-0.889449776668363,2.11174767752737,-1.87905175092595
"Private",1.05508728961765,0.557016939040281,1.11770668348613
"Public",-0.412500458451869,-0.493108208885211,-0.488507753457487
"Public",-0.735276243553003,-0.880427094613574,-0.716199168247645
"Private",-0.952241423604428,2.11174767752737,0.419075882825643
"Private",0.168656273828733,-0.889064487605169,1.05583401642359
"Public",-0.219983940930869,-0.636307092693233,0.273763504753043
"Public",-0.207292012294856,-0.59812072367776,0.233457881638015
"Private",0.89931056551669,1.96400279740799,1.59359588272146
"Public",-1.25537811913194,0.0405917580691299,-1.87905175092595
"Public",-1.28370115987757,-1.68188624430736,-1.87905175092595
"Private",-0.437884315723895,-1.2163762220235,-0.647962455430097
"Public",-0.273022842704524,-0.909976070637452,-0.495932473504992
"Private",0.298113945916068,1.41711944115068,1.25524078341372
"Private",0.349683255952921,-0.825420539246049,0.330332800353082
"Private",0.781743226572569,-0.0835139412311555,1.2170565088837
"Private",0.594570679003575,-2.12830308208348,-0.89686735607027
"Private",-0.351579200999006,-0.410371076018354,-0.419210366347439
"Public",-0.835876477899507,-1.43594784386247,-1.27446740420053
"Public",-1.19151767820548,-0.322633347208995,-0.938233653477799
"Private",-0.917505618916392,-0.254898002169645,0.216840651055503
"Private",0.651083161246033,1.01661716611936,0.766269934570884
"Private",1.42368761705723,-0.521293386015679,0.491908850910694
"Private",-0.640287177656105,0.84659690407428,0.795615256663405
"Private",-1.20714879031509,0.471552208386605,1.08800780329611
"Private",0.471926568605048,-1.21501242313009,-1.87905175092595
"Private",-1.17909294806706,1.17572703701716,0.668687899660817
"Private",-0.348506418276602,2.11174767752737,1.6565292240765
"Private",1.35301361444196,1.30346953336654,1.57803932643145
"Private",-0.216243161964465,-0.43355565720632,0.442410717260659
"Private",0.370524738765743,0.436093437157951,0.594087141088265
"Public",-1.12765723727901,-2.12784848245234,-1.87905175092595
"Private",1.5853427081054,-1.20728422940077,0.675405503513322
"Private",1.0974382514873,1.88353866269681,1.62046629813148
"Public",-0.533140580118394,-0.731773015231914,-0.0317106914871697
"Public",0.154761951953519,-0.836785530024463,0.214012186275501
"Public",-1.1152325071406,-0.970892421209753,-1.33704718745808
"Private",-0.648303132584113,1.57713851131076,1.19902504591119
"Private",0.819418214734208,0.93433463288364,0.430743300043151
"Private",-0.144233166861191,0.335172319045631,0.11218745419543
"Private",0.84092769379103,-0.773596181296479,0.442410717260659
"Private",-0.502679951391962,0.989341188251165,-1.34447190750558
"Private",0.656694329695639,-0.196254649753026,0.27093503997304
"Private",4.2909946948058,-2.18876483302464,-1.60610489965576
"Private",-0.022925048950665,1.53440614598392,1.24675538907372
"Private",-1.25150374091674,1.9280894265482,-1.87905175092595
"Private",-0.572151560768034,1.00752517349663,-0.676600661327617
"Private",0.84106129303983,-1.60460430701414,-1.17476402070546
"Private",1.18694974818339,-0.796780762484444,1.6565292240765
"Public",-1.13553959295822,-1.90009406725292,-1.38548464681561
"Private",0.483015306255459,1.611233483646,1.48964980205639
"Private",0.477404137805853,1.15390625472261,0.806221999588412
"Private",0.0947758892422569,1.64941985266147,1.0809366413461
"Private",-0.351178403252605,0.837959511082685,0.54388189124323
"Private",1.84920122448567,-1.59051171844891,-0.474365429557477
"Private",0.782544822065369,0.563381333876193,0.792079675688402
"Public",-0.817439781565088,-0.0616931589365997,-0.89651379797277
"Private",1.04092576924484,1.05571273439711,0.305937291625565
"Public",-0.984305243316461,-1.67461265020917,-1.49225919226068
"Public",-0.170953016621218,0.419273250805898,0.771219747935888
"Public",-1.28837713358558,-0.743592605641465,-1.29002396049054
"Public",-0.856985159209929,-1.01907998211023,-0.911716796165281
"Public",-0.83814766512911,1.20163921599195,0.65949538912581
"Private",-1.88182499675579,1.58713970319576,-1.47104570641067
"Private",1.91052327968494,-1.04771975887183,0.0340511146478762
"Public",-0.145569159349192,-1.35957510583153,-0.351327211627392
"Private",-0.507489524348767,1.08708010894553,-0.0865121965997076
"Public",-0.943958270178819,-0.701314839945763,-1.87905175092595
"Private",1.12723088396973,0.836141112558139,1.00775011516355
"Private",-0.807553437153878,-0.207619640531441,-0.315617843779867
"Private",-1.29625948926478,1.72852018847924,-1.87905175092595
"Private",-0.116444523110762,1.32301731750541,1.25559434151122
"Private",1.51734069046613,0.537923754532545,0.704750825605842
"Private",0.360103997359332,0.442003232362727,-1.28295279854054
"Private",0.566247638257945,1.26255556656425,0.555902866558238
"Public",-1.68009013106758,0.62884368075986,-0.849490571005237
"Private",-0.849904399023522,1.33938290422633,-0.302889752269858
"Private",-0.842823638837114,1.1066278930844,0.87481227050346
"Private",-0.595531429308058,-0.862697708999248,-0.111261263424725
"Private",-1.38336619948247,1.40802744852795,-1.09521344876791
"Private",0.0975814734670598,0.301986545972661,0.752481168768375
"Private",0.887153033875878,0.940244428088415,0.537517845488226
"Private",-0.465806558723124,1.88990305753272,1.26832243302123
"Public",-0.716438749472184,-0.460377035443378,-0.309960914219863
"Public",-1.17668816158866,-0.714043629617587,-0.566997651102541
"Public",-0.207292012294856,-0.937706648136783,0.177949260330476
"Private",-0.0342809850986768,-0.528566980113864,0.483069898473188
"Private",1.62074650903744,-1.1031809138705,0.25608559987803
"Public",-0.293730726268546,-1.500955591115,-0.750494303705169
"Private",0.733513897755719,0.997523981611624,0.0336975565503759
"Public",0.372929525244145,0.621115487030538,0.741520867745867
"Private",-0.301078684952553,-0.290356773398298,0.551660169388235
"Public",-1.16412983220145,-1.38957868148654,-1.68035210013081
"Private",0.517083114699494,0.616114891088036,1.20043927830119
"Private",0.835182926092624,0.673394444611245,0.229215184468012
"Private",-0.24055822524609,0.587929713957568,0.60080474494077
"Public",0.83144214712622,-0.0230521902899909,1.0724512470061
"Private",0.178943415986344,0.828867518459954,0.981586815948534
"Private",0.919484052085511,1.18209143185307,1.25488722531622
"Private",-0.213437577739662,0.596567106949163,0.752834726865875
"Private",0.904654535468696,1.08980770673235,0.683537339755827
"Public",-0.501744756650361,-0.985439609406124,-0.241017085207315
"Public",-0.213303978490862,0.368812691749738,0.392559025513125
"Public",-0.530602194391191,-1.6077865044321,-1.87905175092595
"Public",-1.74061059077404,0.412908855969986,-1.87905175092595
"Private",0.946070302596739,0.789771950182208,0.00258444397035424
"Private",0.01087556099577,2.11174767752737,1.6565292240765
"Private",0.590963499285971,-0.512201393392947,0.506051174810704
"Private",0.661370303403644,0.694760627274664,0.554488634168237
"Private",-1.22705507838631,-0.512201393392947,0.424732812385647
"Private",0.528305451598706,-0.0889691368047943,0.508172523395705
"Public",0.136993251863101,-1.58869331992436,0.759198772620879
"Private",0.919216853587911,-1.13863968509915,-0.650437362112599
"Public",-1.04536010001812,-0.357182919175375,-0.959800697425314
"Private",-0.00916432632425077,1.33938290422633,1.05583401642359
"Private",-0.49132401524395,-0.723590221871455,-0.785496555357693
"Private",0.523896676388302,0.0724137322486903,-0.0168612513921595
"Private",0.981340504279975,1.06253172886415,0.840517135045936
"Private",0.565579642013945,0.512920774820033,1.44298013318635
"Private",0.478339332547454,0.723400404036268,0.957898423416017
"Public",-0.959990180034836,-1.17137085854098,-1.87905175092595
"Private",-0.702010030601769,-0.252170404382826,0.454431692575668
"Public",-0.785509561101855,1.7330661847906,-1.87905175092595
"Public",-0.225327910882875,-0.200346046433256,0.504990500518203
"Public",-1.18804409773667,-0.12670090618913,-0.977832160397826
"Public",-1.74822574795565,1.61305188217055,-0.979599950885328
"Private",0.345408079991317,-0.0303257843881758,0.97592988638853
"Private",1.55461488088137,0.621570086661675,0.302048152553062
"Private",0.745938627894132,1.29528674000608,1.06361229456859
"Private",0.385087056884958,-0.881790893506984,-0.0681271755296949
"Public",0.0473481559182078,-0.975893017152256,-0.411432088202433
"Public",-0.96426535599644,0.222431610523761,-1.87905175092595
"Private",0.865643554819056,-1.21546702276123,-0.499114496382494
"Public",0.200452895043166,-0.29808496712762,-0.0900477775747101
"Public",0.623561715993205,-0.814055548467634,0.479180759400685
"Private",2.03049540510746,-0.960891229324748,-0.00377960178465026
"Public",-1.18804409773667,-0.153522284426188,-0.403300251959928
"Private",0.428640411993803,-0.16125047815551,-0.499468054479994
"Private",0.344072087503315,0.878418878253841,0.669748573953317
"Private",-0.711896375012979,2.11174767752737,1.6565292240765
"Private",0.632112067916414,-1.05681175149457,-0.700642611957634
"Private",-0.488251232521547,-1.26183618513716,-1.87905175092595
"Public",0.476468943064252,-1.29183976079218,0.257499832268031
"Public",-1.15638107577104,-0.760867391624655,-0.970053882252821
"Private",0.456829853490632,-0.149885487377096,-0.0416103182171763
"Private",1.52736063412614,-0.919068063260183,-0.239249294719814
"Private",-0.129804447990776,-0.564480350973654,0.449481879210664
"Private",0.904788134717496,-0.739046609330099,0.495090873788196
"Private",0.670588651570853,-0.889973686867442,0.857487923725948
"Private",-0.937411906987612,0.647936865267597,0.877640735283462
"Public",-0.200612049854849,-1.04317376256047,0.353314076690598
"Public",0.554490904363533,-0.503564000401352,-1.87905175092595
"Public",-1.08437108066776,-0.213529435736216,-0.44996992082996
"Private",1.31667461876832,0.601113103260529,1.38287525661131
"Private",-0.363736732639818,0.96342900927638,0.577116352408253
"Public",0.0955774847350577,-0.997259199815675,-0.142020817907246
"Private",-0.425325986336682,-0.595393125890941,-0.250209595742321
"Private",0.746205826391732,-0.676311860233252,0.74505644872087
"Private",1.01954988943681,0.807501335796534,0.787836978518399
"Private",-0.679966154549746,-0.516292790073177,-0.281676266419843
"Private",0.383483865899356,1.01889016427504,1.03815611154857
"Private",-0.521651044721582,1.37666007397953,1.24428048239122
"Private",-1.47367929167137,1.09389910341258,-1.87905175092595
"Public",-0.243764607217294,-0.19443625122848,0.110773221805429
"Public",-0.466340955718324,-0.545841766097054,0.0655177853253981
"Private",0.7156115984165,1.39848085627408,1.5041456840539
"Private",0.482080111513858,-0.573117743965249,0.243711066465522
"Private",-0.381906230476637,-0.0748765482395605,0.269167249485539
"Private",-0.482907262569542,-0.503564000401352,-0.474365429557477
"Public",-0.444831476661502,-0.569480946916156,-0.135656772152242
"Private",0.0361258190189961,-0.193072452335071,-0.360166164064898
"Private",0.0922375035150543,0.96342900927638,0.800565070028408
"Private",1.28754998252989,-0.454921839869739,-0.669175941280112
"Private",-0.247238187686097,1.78261754458449,1.51687377556391
"Public",-1.02772499917651,-0.496290406303167,0.234164997833015
"Private",-0.482239266325541,1.32301731750541,0.952948610051014
"Private",1.21847917090022,0.76158677305174,0.68778003692583
"Public",-1.47033931045136,-0.89952027912131,-1.79278357513589
"Public",-1.1179044921166,-0.499018004089986,-0.240663527109815
"Private",-0.929529551308404,2.11174767752737,-1.87905175092595
"Public",-0.937011109241212,0.0824149241336949,-1.13622618807794
"Public",-0.581637107432844,-0.507655397081581,0.345182240448092
"Private",-0.864600316391537,1.36529508320111,-1.87905175092595
"Private",1.38440943790999,-1.23774240468692,0.74576356491587
"Private",0.757027365544543,0.95160941886683,0.998204046531045
"Public",-1.28583874785837,-0.748593201583967,-1.00505613390535
"Private",-0.393262166624649,1.27073835992471,1.02012464857606
"Public",-1.18724250224387,1.19345642263149,0.496151548080697
"Private",-0.66513663793293,0.282893361464925,0.556609982753239
"Public",-0.375894264280631,-0.106698522419121,0.562266912313243
"Public",-0.790853531053861,-0.692677446954168,-0.899342262752772
"Private",-0.457523405297515,1.45030521422365,0.6439388328358
"Private",0.818750218490207,2.11174767752737,1.19548946493618
"Private",-0.836143676397108,1.72579259069242,1.35635839929879
"Private",1.26430371323867,-0.800872159164673,0.502162035738201
"Private",0.322161810700092,-0.342635730979004,0.67363771302582
"Private",0.932843976965525,0.0278629683973056,0.489433944228192
"Private",1.18935453466179,-0.866334506048341,1.02047820667356
"Public",-1.57948989672108,0.230614403884219,-0.361933954552399
"Public",-0.276630022422128,-1.10954530870641,-1.87905175092595
"Private",2.68352853324254,-1.33002612980765,0.286845154360552
